id,created,product,responded_in_24h,responded_in_72h,solved
1282330,2020-03-18 15:35:25 -0800,firefox,true,true,
1282324,2020-03-18 13:36:11 -0800,firefox,true,true,
1282323,2020-03-18 13:29:29 -0800,firefox,false,false,
1282320,2020-03-18 12:27:26 -0800,firefox,false,true,
1282319,2020-03-18 12:04:53 -0800,firefox,true,true,
1282317,2020-03-18 11:44:14 -0800,firefox,true,true,
1282315,2020-03-18 11:18:37 -0800,firefox,true,true,
1282314,2020-03-18 11:12:00 -0800,firefox,true,true,
1282313,2020-03-18 10:46:15 -0800,firefox,true,true,
1282310,2020-03-18 10:19:08 -0800,firefox,false,true,
1282308,2020-03-18 10:11:35 -0800,firefox,true,true,
1282307,2020-03-18 10:10:52 -0800,firefox,false,false,
1282303,2020-03-18 09:22:26 -0800,firefox,false,true,
1282301,2020-03-18 08:57:47 -0800,firefox,false,false,
1282300,2020-03-18 08:44:21 -0800,firefox,true,true,
1282299,2020-03-18 08:43:39 -0800,firefox,false,false,
1282297,2020-03-18 08:14:45 -0800,firefox,true,true,
1282296,2020-03-18 07:49:33 -0800,firefox,true,true,
1282294,2020-03-18 07:32:21 -0800,firefox,false,false,
1282293,2020-03-18 07:12:33 -0800,firefox,false,false,
1282292,2020-03-18 07:10:01 -0800,firefox,true,true,
1282290,2020-03-18 07:03:00 -0800,firefox,true,true,
1282289,2020-03-18 07:00:56 -0800,firefox,false,true,
1282288,2020-03-18 06:54:04 -0800,firefox,false,false,
1282285,2020-03-18 06:42:32 -0800,firefox,true,true,
1282282,2020-03-18 06:06:46 -0800,firefox,false,false,
1282280,2020-03-18 05:55:19 -0800,firefox,true,true,
1282273,2020-03-18 03:07:36 -0800,firefox,true,true,
1282272,2020-03-18 02:48:59 -0800,firefox,true,true,
1282270,2020-03-18 01:33:29 -0800,firefox,false,false,
1282269,2020-03-18 00:46:48 -0800,firefox,false,false,
1282266,2020-03-17 23:36:56 -0800,firefox,false,false,
1282264,2020-03-17 22:33:59 -0800,firefox,false,false,
1282263,2020-03-17 21:32:46 -0800,firefox,true,true,
1282262,2020-03-17 20:51:57 -0800,firefox,true,true,
1282261,2020-03-17 19:00:32 -0800,firefox,true,true,
1282260,2020-03-17 18:53:57 -0800,firefox,false,true,
1282258,2020-03-17 18:08:23 -0800,firefox,true,true,
1282257,2020-03-17 17:53:28 -0800,firefox,false,false,
1282255,2020-03-17 17:28:57 -0800,firefox,true,true,
1282254,2020-03-17 17:20:11 -0800,firefox,true,true,
1282253,2020-03-17 17:10:50 -0800,firefox,true,true,
1282252,2020-03-17 16:56:37 -0800,firefox,true,true,
1282251,2020-03-17 16:54:04 -0800,firefox,false,true,
1282250,2020-03-17 16:53:56 -0800,firefox,false,false,
1282247,2020-03-17 15:05:37 -0800,firefox,true,true,
1282246,2020-03-17 15:04:39 -0800,firefox,true,true,
1282244,2020-03-17 14:36:49 -0800,firefox,true,true,
1282243,2020-03-17 14:05:54 -0800,firefox,false,true,
1282239,2020-03-17 12:58:33 -0800,firefox,true,true,
1282238,2020-03-17 12:53:21 -0800,firefox,true,true,
1282235,2020-03-17 11:53:49 -0800,firefox,false,false,
1282234,2020-03-17 11:13:19 -0800,firefox,false,false,
1282231,2020-03-17 10:55:14 -0800,firefox,false,true,
1282230,2020-03-17 10:46:06 -0800,firefox,false,false,
1282229,2020-03-17 10:30:26 -0800,firefox,false,true,
1282228,2020-03-17 10:26:56 -0800,firefox,false,false,
1282226,2020-03-17 10:23:52 -0800,firefox,true,true,
1282225,2020-03-17 10:23:35 -0800,firefox,true,true,
1282224,2020-03-17 10:07:39 -0800,firefox,false,false,
1282222,2020-03-17 09:59:47 -0800,firefox,false,false,
1282221,2020-03-17 09:59:43 -0800,firefox,false,false,
1282220,2020-03-17 09:59:07 -0800,firefox,false,false,
1282219,2020-03-17 09:13:07 -0800,firefox,false,false,
1282215,2020-03-17 08:12:04 -0800,firefox,true,true,
1282214,2020-03-17 07:46:09 -0800,firefox,true,true,
1282213,2020-03-17 07:38:03 -0800,firefox,false,true,
1282212,2020-03-17 07:32:38 -0800,firefox,true,true,
1282210,2020-03-17 06:08:06 -0800,firefox,false,false,
1282209,2020-03-17 05:58:53 -0800,firefox,false,true,
1282204,2020-03-17 04:55:51 -0800,firefox,true,true,
1282202,2020-03-17 04:42:28 -0800,firefox,false,false,
1282201,2020-03-17 04:40:09 -0800,firefox,false,false,
1282198,2020-03-17 04:04:47 -0800,firefox,true,true,
1282197,2020-03-17 03:59:16 -0800,firefox,false,true,
1282196,2020-03-17 03:55:30 -0800,firefox,true,true,
1282195,2020-03-17 03:44:26 -0800,firefox,false,false,
1282192,2020-03-17 00:23:16 -0800,firefox,true,true,
1282188,2020-03-16 23:27:17 -0800,firefox,false,false,
1282183,2020-03-16 20:19:22 -0800,firefox,true,true,
1282182,2020-03-16 19:55:54 -0800,firefox,false,false,
1282180,2020-03-16 19:32:56 -0800,firefox,true,true,
1282178,2020-03-16 18:17:23 -0800,firefox,false,false,
1282177,2020-03-16 18:05:02 -0800,firefox,false,true,
1282175,2020-03-16 17:37:55 -0800,firefox,true,true,
1282173,2020-03-16 17:14:16 -0800,firefox,true,true,
1282170,2020-03-16 15:42:52 -0800,firefox,false,false,
1282169,2020-03-16 15:13:58 -0800,firefox,true,true,
1282168,2020-03-16 14:47:26 -0800,firefox,true,true,
1282167,2020-03-16 14:32:58 -0800,firefox,false,true,
1282165,2020-03-16 14:18:54 -0800,firefox,true,true,
1282164,2020-03-16 14:07:44 -0800,firefox,true,true,
1282162,2020-03-16 13:56:57 -0800,firefox,false,true,
1282161,2020-03-16 13:42:40 -0800,firefox,true,true,
1282160,2020-03-16 13:38:55 -0800,firefox,true,true,
1282159,2020-03-16 13:38:29 -0800,firefox,false,false,
1282157,2020-03-16 12:38:47 -0800,firefox,true,true,
1282156,2020-03-16 12:27:16 -0800,firefox,false,true,
1282155,2020-03-16 12:26:16 -0800,firefox,true,true,
1282145,2020-03-16 10:39:45 -0800,firefox,true,true,
1282142,2020-03-16 09:36:16 -0800,firefox,true,true,
1282140,2020-03-16 08:56:34 -0800,firefox,true,true,
1282139,2020-03-16 08:55:18 -0800,firefox,true,true,
1282138,2020-03-16 08:39:46 -0800,firefox,false,true,
1282137,2020-03-16 08:23:31 -0800,firefox,false,false,
1282135,2020-03-16 07:56:49 -0800,firefox,true,true,
1282134,2020-03-16 07:25:56 -0800,firefox,true,true,
1282133,2020-03-16 07:24:16 -0800,firefox,false,true,
1282132,2020-03-16 07:11:34 -0800,firefox,true,true,
1282130,2020-03-16 06:27:10 -0800,firefox,true,true,
1282129,2020-03-16 06:18:11 -0800,firefox,false,true,
1282126,2020-03-16 05:17:07 -0800,firefox,false,true,
1282125,2020-03-16 04:09:30 -0800,firefox,true,true,
1282123,2020-03-16 03:30:07 -0800,firefox,true,true,
1282122,2020-03-16 03:26:17 -0800,firefox,true,true,
1282120,2020-03-16 02:15:02 -0800,firefox,false,false,
1282118,2020-03-16 01:28:48 -0800,firefox,true,true,
1282116,2020-03-16 01:26:29 -0800,firefox,false,false,
1282115,2020-03-16 01:12:41 -0800,firefox,false,false,
1282112,2020-03-15 22:03:44 -0800,firefox,true,true,
1282110,2020-03-15 21:05:03 -0800,firefox,true,true,
1282108,2020-03-15 20:49:38 -0800,firefox,true,true,
1282106,2020-03-15 20:38:01 -0800,firefox,true,true,
1282104,2020-03-15 20:24:37 -0800,firefox,false,true,
1282101,2020-03-15 19:29:00 -0800,firefox,false,false,
1282096,2020-03-15 18:51:20 -0800,firefox,true,true,
1282095,2020-03-15 18:10:41 -0800,firefox,true,true,
1282094,2020-03-15 17:11:57 -0800,firefox,false,false,
1282092,2020-03-15 16:42:32 -0800,firefox,true,true,
1282091,2020-03-15 16:39:38 -0800,firefox,false,true,
1282090,2020-03-15 16:34:01 -0800,firefox,true,true,
1282083,2020-03-15 14:23:01 -0800,firefox,true,true,
1282081,2020-03-15 13:55:11 -0800,firefox,false,false,
1282080,2020-03-15 13:49:50 -0800,firefox,true,true,
1282078,2020-03-15 12:32:25 -0800,firefox,false,true,
1282077,2020-03-15 12:21:42 -0800,firefox,true,true,
1282075,2020-03-15 11:09:12 -0800,firefox,true,true,
1282073,2020-03-15 10:40:33 -0800,firefox,true,true,
1282072,2020-03-15 10:36:06 -0800,firefox,true,true,
1282071,2020-03-15 10:27:00 -0800,firefox,true,true,
1282070,2020-03-15 10:01:23 -0800,firefox,false,false,
1282068,2020-03-15 09:13:40 -0800,firefox,true,true,
1282066,2020-03-15 09:11:20 -0800,firefox,true,true,
1282065,2020-03-15 09:08:00 -0800,firefox,true,true,
1282064,2020-03-15 09:06:50 -0800,firefox,true,true,
1282062,2020-03-15 08:42:05 -0800,firefox,false,true,
1282060,2020-03-15 07:42:37 -0800,firefox,false,true,
1282057,2020-03-15 07:26:19 -0800,firefox,false,true,
1282055,2020-03-15 07:16:23 -0800,firefox,false,true,
1282054,2020-03-15 06:54:49 -0800,firefox,true,true,
1282053,2020-03-15 06:48:36 -0800,firefox,false,true,
1282052,2020-03-15 06:32:53 -0800,firefox,true,true,
1282047,2020-03-15 04:32:02 -0800,firefox,false,true,
1282046,2020-03-15 04:15:08 -0800,firefox,true,true,
1282044,2020-03-15 03:17:06 -0800,firefox,true,true,
1282039,2020-03-14 23:17:30 -0800,firefox,true,true,
1282034,2020-03-14 20:34:47 -0800,firefox,false,false,
1282033,2020-03-14 19:58:50 -0800,firefox,false,true,
1282031,2020-03-14 19:47:43 -0800,firefox,true,true,
1282030,2020-03-14 18:07:54 -0800,firefox,true,true,
1282029,2020-03-14 17:53:00 -0800,firefox,false,true,
1282028,2020-03-14 16:43:38 -0800,firefox,true,true,
1282027,2020-03-14 16:21:18 -0800,firefox,true,true,
1282026,2020-03-14 16:12:20 -0800,firefox,true,true,
1282022,2020-03-14 14:38:03 -0800,firefox,true,true,
1282021,2020-03-14 14:32:40 -0800,firefox,true,true,
1282017,2020-03-14 12:23:05 -0800,firefox,true,true,
1282016,2020-03-14 12:08:50 -0800,firefox,true,true,
1282015,2020-03-14 12:02:05 -0800,firefox,true,true,
1282014,2020-03-14 11:56:07 -0800,firefox,true,true,
1282012,2020-03-14 11:17:31 -0800,firefox,true,true,
1282011,2020-03-14 10:57:26 -0800,firefox,true,true,
1282009,2020-03-14 10:41:53 -0800,firefox,false,true,
1282006,2020-03-14 09:39:53 -0800,firefox,false,true,
1282004,2020-03-14 07:29:31 -0800,firefox,true,true,
1282002,2020-03-14 07:14:56 -0800,firefox,true,true,
1282001,2020-03-14 06:50:44 -0800,firefox,true,true,
1282000,2020-03-14 06:24:47 -0800,firefox,false,false,
1281997,2020-03-14 05:01:12 -0800,firefox,true,true,
1281996,2020-03-14 04:40:51 -0800,firefox,true,true,
1281993,2020-03-14 03:26:50 -0800,firefox,true,true,
1281992,2020-03-14 03:02:20 -0800,firefox,true,true,
1281991,2020-03-14 02:58:21 -0800,firefox,true,true,
1281989,2020-03-14 02:39:05 -0800,firefox,false,true,
1281988,2020-03-14 02:30:50 -0800,firefox,false,true,
1281987,2020-03-14 01:32:53 -0800,firefox,true,true,
1281985,2020-03-14 00:23:19 -0800,firefox,true,true,
1281984,2020-03-14 00:13:58 -0800,firefox,true,true,
1281979,2020-03-13 22:44:40 -0800,firefox,true,true,
1281978,2020-03-13 22:29:49 -0800,firefox,false,true,
1281977,2020-03-13 22:25:48 -0800,firefox,true,true,
1281976,2020-03-13 22:25:11 -0800,firefox,false,false,
1281975,2020-03-13 21:08:59 -0800,firefox,true,true,
1281972,2020-03-13 20:03:57 -0800,firefox,true,true,
1281971,2020-03-13 19:50:36 -0800,firefox,false,false,
1281970,2020-03-13 19:36:17 -0800,firefox,true,true,
1281969,2020-03-13 19:19:54 -0800,firefox,false,true,
1281967,2020-03-13 19:15:33 -0800,firefox,false,false,
1281962,2020-03-13 16:59:28 -0800,firefox,true,true,
1281961,2020-03-13 16:57:32 -0800,firefox,true,true,
1281960,2020-03-13 16:53:57 -0800,firefox,false,false,
1281959,2020-03-13 16:18:26 -0800,firefox,false,false,
1281958,2020-03-13 16:09:09 -0800,firefox,true,true,
1281957,2020-03-13 16:07:42 -0800,firefox,false,false,
1281956,2020-03-13 15:47:03 -0800,firefox,true,true,
1281955,2020-03-13 15:28:32 -0800,firefox,true,true,
1281950,2020-03-13 14:35:54 -0800,firefox,true,true,
1281944,2020-03-13 13:05:34 -0800,firefox,true,true,
1281943,2020-03-13 12:53:29 -0800,firefox,true,true,
1281941,2020-03-13 12:41:12 -0800,firefox,true,true,
1281940,2020-03-13 12:41:11 -0800,firefox,true,true,
1281938,2020-03-13 12:26:46 -0800,firefox,true,true,
1281937,2020-03-13 12:25:49 -0800,firefox,false,true,
1281933,2020-03-13 11:39:47 -0800,firefox,true,true,
1281931,2020-03-13 11:06:34 -0800,firefox,true,true,
1281930,2020-03-13 11:04:20 -0800,firefox,true,true,
1281928,2020-03-13 11:02:17 -0800,firefox,true,true,
1281925,2020-03-13 10:34:21 -0800,firefox,true,true,
1281924,2020-03-13 10:33:20 -0800,firefox,true,true,
